01	sulignat	Sulignat	46.1667	4.96667
01	beny	Bény	46.3333	5.28333
01	injoux-genissiat	Injoux-Génissiat	46.05	5.78333
01	chanay	Chanay	46	5.78333
01	chatillon-sur-chalaronne	Châtillon-sur-Chalaronne	46.1167	4.96667
01	farges-01	Farges	46.1667	5.91667
01	saint-alban-01	Saint-Alban	46.1	5.45
01	curtafond	Curtafond	46.2667	5.08333
01	viriat	Viriat	46.25	5.21667
01	belleydoux	Belleydoux	46.25	5.76667
01	bage-le-chatel	Bâgé-le-Châtel	46.3	4.93333
01	sainte-olive	Sainte-Olive	46.0167	4.93333
01	saint-genis-sur-menthon	Saint-Genis-sur-Menthon	46.2833	5.01667
01	domsure	Domsure	46.4167	5.3
01	chavannes-sur-suran	Chavannes-sur-Suran	46.2667	5.41667
01	priay	Priay	46	5.28333
01	peyrieu	Peyrieu	45.6767	5.67751
01	lalleyriat	Lalleyriat	46.15	5.71667
01	sergy-01	Sergy	46.25	6
01	saint-martin-du-frene	Saint-Martin-du-Frêne	46.1333	5.55
01	saint-maurice-de-beynost	Saint-Maurice-de-Beynost	45.8333	4.96667
01	servas-01	Servas	46.1333	5.16667
01	cuzieu-01	Cuzieu	45.8192	5.67445
01	jayat	Jayat	46.3667	5.11667
01	lavours	Lavours	45.8	5.76667
01	chevroux	Chevroux	46.3833	4.95
01	pollieu	Pollieu	45.8	5.75
01	beligneux	Béligneux	45.8667	5.11667
01	brenaz	Brénaz	45.95	5.71667
01	benonces	Bénonces	45.8333	5.48333
01	saint-jean-le-vieux-01	Saint-Jean-le-Vieux	46.0284	5.38917
01	beauregard-01	Beauregard	46.002	4.75139
01	oyonnax	Oyonnax	46.25	5.66667
01	mionnay	Mionnay	45.9	4.93333
01	germagnat	Germagnat	46.3167	5.45
01	coligny	Coligny	46.3833	5.35
01	simandre-sur-suran	Simandre-sur-Suran	46.2167	5.41667
01	abergement-clemenciat	L'Abergement-Clémenciat	46.15	4.91667
01	lescheroux	Lescheroux	46.4	5.15
01	ornex	Ornex	46.2833	6.1
01	dommartin-01	Dommartin	46.3417	4.99167
01	lompnas	Lompnas	45.8	5.51667
01	bettant	Bettant	45.9333	5.36667
01	armix	Armix	45.85	5.58333
01	feillens	Feillens	46.3333	4.88333
01	chavornay	Chavornay	45.8833	5.7
01	challex	Challex	46.1833	5.96667
01	vongnes	Vongnes	45.8167	5.71667
01	magnieu	Magnieu	45.7833	5.71667
01	groissiat	Groissiat	46.2167	5.6
01	dompierre-sur-chalaronne	Dompierre-sur-Chalaronne	46.1333	4.9
01	montluel	Montluel	45.85	5.05
01	poizat	Le Poizat	46.15	5.7
01	hostiaz	Hostiaz	45.9	5.53333
01	montanges	Montanges	46.1667	5.8
01	sainte-julie	Sainte-Julie	45.8833	5.28333
